TaskID,WorkflowStepIndex,MappedRequestID,RequiredModelType
task_Server2_train_1_660,1,req_859774,ChatGPT
task_Server2_train_1_660,2,req_226773,ChatGPT
task_Server2_train_1_660,3,req_1381861,ChatGPT
task_Server2_train_1_660,4,req_357370,ChatGPT
task_Server2_train_1_661,0,req_1046961,ChatGPT
task_Server2_train_1_661,1,req_120290,ChatGPT
task_Server2_train_1_661,2,req_1246662,GPT-4
task_Server2_train_1_661,3,req_1282231,ChatGPT
task_Server2_train_1_661,4,req_690487,ChatGPT
task_Server2_train_1_662,0,req_1371428,ChatGPT
task_Server2_train_1_662,1,req_79618,GPT-4v
task_Server2_train_1_662,2,req_345503,ChatGPT
task_Server2_train_1_662,3,req_299159,GPT-4v
task_Server2_train_1_662,4,req_451058,ChatGPT
task_Server2_train_1_663,0,req_844508,GPT-4
task_Server2_train_1_663,1,req_192822,ChatGPT
task_Server2_train_1_663,2,req_381916,GPT-4
task_Server2_train_1_663,3,req_419601,GPT-4v
task_Server2_train_1_663,4,req_13268,GPT-4v
task_Server2_train_1_664,0,req_813558,ChatGPT
task_Server2_train_1_664,1,req_1017569,GPT-4
task_Server2_train_1_664,2,req_1251077,ChatGPT
task_Server2_train_1_664,3,req_1101869,GPT-4
task_Server2_train_1_664,4,req_1400082,ChatGPT
task_Server2_train_1_665,0,req_867798,GPT-4
task_Server2_train_1_665,1,req_1057177,GPT-4v
task_Server2_train_1_665,2,req_571062,GPT-4v
task_Server2_train_1_665,3,req_1415807,GPT-4v
task_Server2_train_1_665,4,req_55582,GPT-4v
task_Server2_train_1_666,0,req_1376301,ChatGPT
task_Server2_train_1_666,1,req_625964,GPT-4
task_Server2_train_1_666,2,req_5547,ChatGPT
task_Server2_train_1_666,3,req_943680,ChatGPT
task_Server2_train_1_666,4,req_133566,ChatGPT
task_Server2_train_1_667,0,req_560003,GPT-4
task_Server2_train_1_667,1,req_379675,GPT-4
task_Server2_train_1_667,2,req_1044892,ChatGPT
task_Server2_train_1_667,3,req_1212718,ChatGPT
task_Server2_train_1_667,4,req_663249,GPT-4v
task_Server2_train_1_668,0,req_1323020,GPT-4
task_Server2_train_1_668,1,req_354438,GPT-4v
task_Server2_train_1_668,2,req_194159,GPT-4v
task_Server2_train_1_668,3,req_1360351,GPT-4v
task_Server2_train_1_668,4,req_387262,ChatGPT
task_Server2_train_1_669,0,req_481758,ChatGPT
task_Server2_train_1_669,1,req_112282,GPT-4v
task_Server2_train_1_669,2,req_140526,ChatGPT
task_Server2_train_1_669,3,req_1003475,ChatGPT
task_Server2_train_1_669,4,req_293131,ChatGPT
task_Server2_train_1_670,0,req_491077,ChatGPT
task_Server2_train_1_670,1,req_686347,GPT-4
task_Server2_train_1_670,2,req_925936,ChatGPT
task_Server2_train_1_670,3,req_314959,GPT-4v
task_Server2_train_1_670,4,req_11064,ChatGPT
task_Server2_train_1_671,0,req_907968,ChatGPT
task_Server2_train_1_671,1,req_469331,ChatGPT
task_Server2_train_1_671,2,req_183610,ChatGPT
task_Server2_train_1_671,3,req_162680,ChatGPT
task_Server2_train_1_671,4,req_1341451,GPT-4v
task_Server2_train_1_672,0,req_759359,GPT-4
task_Server2_train_1_672,1,req_52886,ChatGPT
task_Server2_train_1_672,2,req_313454,ChatGPT
task_Server2_train_1_672,3,req_34860,GPT-4v
task_Server2_train_1_672,4,req_153471,ChatGPT
task_Server2_train_1_673,0,req_1320064,GPT-4
task_Server2_train_1_673,1,req_909910,GPT-4v
task_Server2_train_1_673,2,req_537649,ChatGPT
task_Server2_train_1_673,3,req_1045301,GPT-4v
task_Server2_train_1_673,4,req_356735,GPT-4v
task_Server2_train_1_674,0,req_263955,ChatGPT
task_Server2_train_1_674,1,req_1014706,ChatGPT
task_Server2_train_1_674,2,req_510740,ChatGPT
task_Server2_train_1_674,3,req_1415732,GPT-4v
task_Server2_train_1_674,4,req_465049,ChatGPT
task_Server2_train_1_675,0,req_386030,ChatGPT
task_Server2_train_1_675,1,req_776962,ChatGPT
task_Server2_train_1_675,2,req_626146,ChatGPT
task_Server2_train_1_675,3,req_235375,GPT-4v
task_Server2_train_1_675,4,req_708485,GPT-4v
task_Server2_train_1_676,0,req_1110417,ChatGPT
task_Server2_train_1_676,1,req_1171426,GPT-4
task_Server2_train_1_676,2,req_78800,ChatGPT
task_Server2_train_1_676,3,req_428472,ChatGPT
task_Server2_train_1_676,4,req_1042212,ChatGPT
task_Server2_train_1_677,0,req_901946,ChatGPT
task_Server2_train_1_677,1,req_843679,GPT-4
task_Server2_train_1_677,2,req_26158,ChatGPT
task_Server2_train_1_677,3,req_121085,ChatGPT
task_Server2_train_1_677,4,req_616272,GPT-4v
task_Server2_train_1_678,0,req_949680,GPT-4
task_Server2_train_1_678,1,req_1121108,ChatGPT
task_Server2_train_1_678,2,req_614858,ChatGPT
task_Server2_train_1_678,3,req_1334868,ChatGPT
task_Server2_train_1_678,4,req_934005,ChatGPT
task_Server2_train_1_679,0,req_1145543,GPT-4
task_Server2_train_1_679,1,req_137797,ChatGPT
task_Server2_train_1_679,2,req_869299,ChatGPT
task_Server2_train_1_679,3,req_837458,GPT-4v
task_Server2_train_1_679,4,req_301391,ChatGPT
task_Server2_train_1_680,0,req_755729,GPT-4
task_Server2_train_1_680,1,req_761834,ChatGPT
task_Server2_train_1_680,2,req_4628,ChatGPT
task_Server2_train_1_680,3,req_775825,ChatGPT
task_Server2_train_1_680,4,req_638188,GPT-4v
task_Server2_train_1_681,0,req_1083521,GPT-4
task_Server2_train_1_681,1,req_634785,GPT-4
task_Server2_train_1_681,2,req_1255644,ChatGPT
task_Server2_train_1_681,3,req_596326,ChatGPT
task_Server2_train_1_681,4,req_138790,GPT-4v
task_Server2_train_1_682,0,req_692800,GPT-4
task_Server2_train_1_682,1,req_1317846,GPT-4
task_Server2_train_1_682,2,req_529406,GPT-4
task_Server2_train_1_682,3,req_1225598,GPT-4
task_Server2_train_1_682,4,req_958472,ChatGPT
task_Server2_train_1_683,0,req_1077522,GPT-4
task_Server2_train_1_683,1,req_320289,ChatGPT
task_Server2_train_1_683,2,req_595886,ChatGPT
task_Server2_train_1_683,3,req_1082572,GPT-4
task_Server2_train_1_683,4,req_369541,ChatGPT
task_Server2_train_1_684,0,req_694052,GPT-4
task_Server2_train_1_684,1,req_1203525,GPT-4
task_Server2_train_1_684,2,req_194048,ChatGPT
task_Server2_train_1_684,3,req_761739,GPT-4
task_Server2_train_1_684,4,req_599551,ChatGPT
task_Server2_train_1_685,0,req_352607,ChatGPT
task_Server2_train_1_685,1,req_941744,ChatGPT
task_Server2_train_1_685,2,req_383230,ChatGPT
task_Server2_train_1_685,3,req_980161,GPT-4v
task_Server2_train_1_685,4,req_1386821,ChatGPT
task_Server2_train_1_686,0,req_1260340,GPT-4
task_Server2_train_1_686,1,req_206837,ChatGPT
task_Server2_train_1_686,2,req_444528,ChatGPT
task_Server2_train_1_686,3,req_1103274,ChatGPT
task_Server2_train_1_686,4,req_936177,ChatGPT
task_Server2_train_1_687,0,req_775451,GPT-4
task_Server2_train_1_687,1,req_1342252,GPT-4
task_Server2_train_1_687,2,req_814564,ChatGPT
task_Server2_train_1_687,3,req_385791,GPT-4
task_Server2_train_1_687,4,req_926884,ChatGPT
task_Server2_train_1_688,0,req_1018944,GPT-4
task_Server2_train_1_688,1,req_595022,ChatGPT
task_Server2_train_1_688,2,req_1094427,GPT-4
task_Server2_train_1_688,3,req_758358,GPT-4v
task_Server2_train_1_688,4,req_916872,ChatGPT
task_Server2_train_1_689,0,req_103286,ChatGPT
task_Server2_train_1_689,1,req_1096911,GPT-4
task_Server2_train_1_689,2,req_30747,ChatGPT
task_Server2_train_1_689,3,req_535491,GPT-4
task_Server2_train_1_689,4,req_213023,ChatGPT
task_Server2_train_1_690,0,req_621422,GPT-4
task_Server2_train_1_690,1,req_1138397,ChatGPT
task_Server2_train_1_690,2,req_350049,GPT-4
task_Server2_train_1_690,3,req_1424608,ChatGPT
task_Server2_train_1_690,4,req_1288020,ChatGPT
task_Server2_train_1_691,0,req_1258946,GPT-4
task_Server2_train_1_691,1,req_969211,ChatGPT
task_Server2_train_1_691,2,req_581625,GPT-4v
task_Server2_train_1_691,3,req_1008970,ChatGPT
task_Server2_train_1_691,4,req_610749,ChatGPT
task_Server2_train_1_692,0,req_330049,ChatGPT
task_Server2_train_1_692,1,req_785111,GPT-4v
task_Server2_train_1_692,2,req_728643,GPT-4v
task_Server2_train_1_692,3,req_828882,GPT-4v
task_Server2_train_1_692,4,req_1123582,ChatGPT
task_Server2_train_1_693,0,req_619757,GPT-4
task_Server2_train_1_693,1,req_797896,ChatGPT
task_Server2_train_1_693,2,req_948506,GPT-4v
task_Server2_train_1_693,3,req_1398160,GPT-4v
task_Server2_train_1_693,4,req_278718,ChatGPT
task_Server2_train_1_694,0,req_1102506,GPT-4
task_Server2_train_1_694,1,req_846983,ChatGPT
task_Server2_train_1_694,2,req_1135285,ChatGPT
task_Server2_train_1_694,3,req_1060670,ChatGPT
task_Server2_train_1_694,4,req_1303062,GPT-4v
task_Server2_train_1_695,0,req_768182,GPT-4
task_Server2_train_1_695,1,req_1310058,ChatGPT
task_Server2_train_1_695,2,req_962490,GPT-4v
task_Server2_train_1_695,3,req_1301565,GPT-4v
task_Server2_train_1_695,4,req_371824,GPT-4v
task_Server2_train_1_696,0,req_112008,ChatGPT
task_Server2_train_1_696,1,req_585622,ChatGPT
task_Server2_train_1_696,2,req_1011067,ChatGPT
task_Server2_train_1_696,3,req_6642,GPT-4
task_Server2_train_1_696,4,req_326666,GPT-4v
task_Server2_train_1_697,0,req_841915,GPT-4
task_Server2_train_1_697,1,req_1311047,ChatGPT
task_Server2_train_1_697,2,req_415230,ChatGPT
task_Server2_train_1_697,3,req_250928,ChatGPT
task_Server2_train_1_697,4,req_400337,ChatGPT
task_Server2_train_1_698,0,req_1095503,GPT-4
task_Server2_train_1_698,1,req_217759,ChatGPT
task_Server2_train_1_698,2,req_243100,ChatGPT
task_Server2_train_1_698,3,req_988108,GPT-4v
task_Server2_train_1_698,4,req_1108474,ChatGPT
task_Server2_train_1_699,0,req_1049499,GPT-4
task_Server2_train_1_699,1,req_700872,GPT-4
task_Server2_train_1_699,2,req_1378303,GPT-4v
task_Server2_train_1_699,3,req_884836,GPT-4v
task_Server2_train_1_699,4,req_1293056,ChatGPT
task_Server2_train_1_700,0,req_737273,GPT-4
task_Server2_train_1_700,1,req_890463,GPT-4
task_Server2_train_1_700,2,req_1232578,ChatGPT
task_Server2_train_1_700,3,req_414640,ChatGPT
task_Server2_train_1_700,4,req_195380,ChatGPT
task_Server2_train_1_701,0,req_1270342,GPT-4
task_Server2_train_1_701,1,req_1052850,ChatGPT
task_Server2_train_1_701,2,req_563137,GPT-4
task_Server2_train_1_701,3,req_1309944,GPT-4v
task_Server2_train_1_701,4,req_806656,ChatGPT
task_Server2_train_1_702,0,req_871899,GPT-4
task_Server2_train_1_702,1,req_463832,ChatGPT
task_Server2_train_1_702,2,req_710294,GPT-4v
task_Server2_train_1_702,3,req_422357,ChatGPT
task_Server2_train_1_702,4,req_668148,GPT-4v
task_Server2_train_1_703,0,req_532942,ChatGPT
task_Server2_train_1_703,1,req_732549,ChatGPT
task_Server2_train_1_703,2,req_1316214,GPT-4
task_Server2_train_1_703,3,req_539925,GPT-4v
task_Server2_train_1_703,4,req_557667,GPT-4v
task_Server2_train_1_704,0,req_1213441,GPT-4
task_Server2_train_1_704,1,req_1406659,ChatGPT
task_Server2_train_1_704,2,req_573129,ChatGPT
task_Server2_train_1_704,3,req_248966,ChatGPT
task_Server2_train_1_704,4,req_593100,ChatGPT
task_Server2_train_1_705,0,req_1138125,GPT-4
task_Server2_train_1_705,1,req_702611,GPT-4
task_Server2_train_1_705,2,req_1149603,GPT-4
task_Server2_train_1_705,3,req_866677,GPT-4
task_Server2_train_1_705,4,req_1049005,ChatGPT
task_Server2_train_1_706,0,req_154402,ChatGPT
task_Server2_train_1_706,1,req_665305,GPT-4
task_Server2_train_1_706,2,req_230353,ChatGPT
task_Server2_train_1_706,3,req_1043077,ChatGPT
task_Server2_train_1_706,4,req_457322,GPT-4v
task_Server2_train_1_707,0,req_748219,GPT-4
task_Server2_train_1_707,1,req_1223770,GPT-4
task_Server2_train_1_707,2,req_1209360,GPT-4
task_Server2_train_1_707,3,req_605536,ChatGPT
task_Server2_train_1_707,4,req_171469,GPT-4v
task_Server2_train_1_708,0,req_1094525,GPT-4
task_Server2_train_1_708,1,req_1214113,GPT-4
task_Server2_train_1_708,2,req_1255248,ChatGPT
task_Server2_train_1_708,3,req_1407296,GPT-4v
task_Server2_train_1_708,4,req_853690,GPT-4v
task_Server2_train_1_709,0,req_1218553,ChatGPT
task_Server2_train_1_709,1,req_538023,GPT-4
task_Server2_train_1_709,2,req_1226235,ChatGPT
task_Server2_train_1_709,3,req_1049568,GPT-4v
task_Server2_train_1_709,4,req_237257,ChatGPT
task_Server2_train_1_710,0,req_1198014,GPT-4
task_Server2_train_1_710,1,req_778071,ChatGPT
task_Server2_train_1_710,2,req_1047992,ChatGPT
task_Server2_train_1_710,3,req_645143,GPT-4v
task_Server2_train_1_710,4,req_824738,ChatGPT
task_Server2_train_1_711,0,req_547167,GPT-4
task_Server2_train_1_711,1,req_1280015,ChatGPT
task_Server2_train_1_711,2,req_609316,ChatGPT
task_Server2_train_1_711,3,req_1187755,ChatGPT
task_Server2_train_1_711,4,req_327591,ChatGPT
task_Server2_train_1_712,0,req_881790,ChatGPT
task_Server2_train_1_712,1,req_1019478,GPT-4
task_Server2_train_1_712,2,req_1377675,GPT-4v
task_Server2_train_1_712,3,req_149555,ChatGPT
task_Server2_train_1_712,4,req_1173389,ChatGPT
task_Server2_train_1_713,0,req_1269933,ChatGPT
task_Server2_train_1_713,1,req_976281,GPT-4v
task_Server2_train_1_713,2,req_228485,GPT-4v
task_Server2_train_1_713,3,req_419375,GPT-4v
task_Server2_train_1_713,4,req_855411,ChatGPT
task_Server2_train_1_714,0,req_1014761,ChatGPT
task_Server2_train_1_714,1,req_724751,ChatGPT
task_Server2_train_1_714,2,req_651914,GPT-4v
task_Server2_train_1_714,3,req_1373452,GPT-4v
task_Server2_train_1_714,4,req_934544,ChatGPT
task_Server2_train_1_715,0,req_1192996,ChatGPT
task_Server2_train_1_715,1,req_1293393,ChatGPT
task_Server2_train_1_715,2,req_1067113,GPT-4v
task_Server2_train_1_715,3,req_247187,ChatGPT
task_Server2_train_1_715,4,req_1271013,GPT-4v
task_Server2_train_1_716,0,req_887120,GPT-4
task_Server2_train_1_716,1,req_27843,GPT-4
task_Server2_train_1_716,2,req_545832,GPT-4
task_Server2_train_1_716,3,req_1397002,ChatGPT
task_Server2_train_1_716,4,req_74055,ChatGPT
task_Server2_train_1_717,0,req_865161,GPT-4
task_Server2_train_1_717,1,req_513869,GPT-4v
task_Server2_train_1_717,2,req_145413,GPT-4v
task_Server2_train_1_717,3,req_893566,GPT-4v
task_Server2_train_1_717,4,req_1141494,GPT-4v
task_Server2_train_1_718,0,req_523382,ChatGPT
task_Server2_train_1_718,1,req_465200,ChatGPT
task_Server2_train_1_718,2,req_509223,GPT-4
task_Server2_train_1_718,3,req_285579,GPT-4
task_Server2_train_1_718,4,req_1071201,ChatGPT
task_Server2_train_1_719,0,req_1349182,GPT-4
task_Server2_train_1_719,1,req_777,GPT-4v
task_Server2_train_1_719,2,req_435088,ChatGPT
task_Server2_train_1_719,3,req_1140449,ChatGPT
task_Server2_train_1_719,4,req_1219023,GPT-4v
task_Server2_train_1_720,0,req_754595,GPT-4
task_Server2_train_1_720,1,req_509355,ChatGPT
task_Server2_train_1_720,2,req_365987,ChatGPT
task_Server2_train_1_720,3,req_66771,ChatGPT
task_Server2_train_1_720,4,req_258540,ChatGPT
task_Server2_train_1_721,0,req_1226956,GPT-4
task_Server2_train_1_721,1,req_1146496,ChatGPT
task_Server2_train_1_721,2,req_674477,GPT-4v
task_Server2_train_1_721,3,req_431114,GPT-4v
task_Server2_train_1_721,4,req_51182,ChatGPT
task_Server2_train_1_722,0,req_949216,GPT-4
task_Server2_train_1_722,1,req_472650,ChatGPT
task_Server2_train_1_722,2,req_624498,GPT-4
task_Server2_train_1_722,3,req_477134,GPT-4v
task_Server2_train_1_722,4,req_51010,GPT-4v
task_Server2_train_1_723,0,req_464094,ChatGPT
task_Server2_train_1_723,1,req_1236009,ChatGPT
task_Server2_train_1_723,2,req_1283654,ChatGPT
task_Server2_train_1_723,3,req_789483,ChatGPT
task_Server2_train_1_723,4,req_400100,GPT-4v
task_Server2_train_1_724,0,req_1227515,GPT-4
task_Server2_train_1_724,1,req_976802,GPT-4v
task_Server2_train_1_724,2,req_678718,GPT-4v
task_Server2_train_1_724,3,req_863486,ChatGPT
task_Server2_train_1_724,4,req_1295722,ChatGPT
task_Server2_train_1_725,0,req_784014,ChatGPT
task_Server2_train_1_725,1,req_898116,ChatGPT
task_Server2_train_1_725,2,req_1083581,ChatGPT
task_Server2_train_1_725,3,req_1377687,GPT-4v
task_Server2_train_1_725,4,req_784471,GPT-4v
task_Server2_train_1_726,0,req_1319230,GPT-4
task_Server2_train_1_726,1,req_845330,GPT-4
task_Server2_train_1_726,2,req_355266,GPT-4
task_Server2_train_1_726,3,req_1382475,GPT-4v
task_Server2_train_1_726,4,req_469965,GPT-4v
task_Server2_train_1_727,0,req_738099,GPT-4
task_Server2_train_1_727,1,req_311710,ChatGPT
task_Server2_train_1_727,2,req_13013,GPT-4
task_Server2_train_1_727,3,req_1276095,ChatGPT
task_Server2_train_1_727,4,req_365295,ChatGPT
task_Server2_train_1_728,0,req_1090323,GPT-4
task_Server2_train_1_728,1,req_1392831,ChatGPT
task_Server2_train_1_728,2,req_839064,GPT-4
task_Server2_train_1_728,3,req_102025,GPT-4v
task_Server2_train_1_728,4,req_1267926,ChatGPT
task_Server2_train_1_729,0,req_7167,GPT-4
task_Server2_train_1_729,1,req_773361,GPT-4v
task_Server2_train_1_729,2,req_1239828,ChatGPT
task_Server2_train_1_729,3,req_108998,ChatGPT
task_Server2_train_1_729,4,req_117594,GPT-4v
task_Server2_train_1_730,0,req_96698,ChatGPT
task_Server2_train_1_730,1,req_360166,ChatGPT
task_Server2_train_1_730,2,req_736312,ChatGPT
task_Server2_train_1_730,3,req_1082169,GPT-4
task_Server2_train_1_730,4,req_653014,ChatGPT
task_Server2_train_1_731,0,req_1343066,GPT-4
task_Server2_train_1_731,1,req_1149691,GPT-4
task_Server2_train_1_731,2,req_957166,GPT-4v
task_Server2_train_1_731,3,req_867605,ChatGPT
task_Server2_train_1_731,4,req_977466,GPT-4v
task_Server2_train_1_732,0,req_791277,GPT-4
task_Server2_train_1_732,1,req_875611,GPT-4
task_Server2_train_1_732,2,req_1242982,ChatGPT
task_Server2_train_1_732,3,req_400260,ChatGPT
task_Server2_train_1_732,4,req_22819,ChatGPT
task_Server2_train_1_733,0,req_1222132,GPT-4
task_Server2_train_1_733,1,req_1087047,ChatGPT
task_Server2_train_1_733,2,req_695058,GPT-4
task_Server2_train_1_733,3,req_769402,GPT-4
task_Server2_train_1_733,4,req_804212,ChatGPT
task_Server2_train_1_734,0,req_1307838,ChatGPT
task_Server2_train_1_734,1,req_96799,ChatGPT
task_Server2_train_1_734,2,req_841187,GPT-4
task_Server2_train_1_734,3,req_1115014,GPT-4v
task_Server2_train_1_734,4,req_57629,GPT-4v
task_Server2_train_1_735,0,req_887238,GPT-4
task_Server2_train_1_735,1,req_1364208,ChatGPT
task_Server2_train_1_735,2,req_472326,GPT-4
task_Server2_train_1_735,3,req_243902,GPT-4v
task_Server2_train_1_735,4,req_369341,ChatGPT
task_Server2_train_1_736,0,req_204635,ChatGPT
task_Server2_train_1_736,1,req_809254,ChatGPT
task_Server2_train_1_736,2,req_832391,GPT-4v
task_Server2_train_1_736,3,req_1228132,GPT-4v
task_Server2_train_1_736,4,req_645456,ChatGPT
task_Server2_train_1_737,0,req_361690,GPT-4
task_Server2_train_1_737,1,req_1149154,GPT-4
task_Server2_train_1_737,2,req_1075982,GPT-4
task_Server2_train_1_737,3,req_235675,ChatGPT
task_Server2_train_1_737,4,req_1013850,GPT-4v
task_Server2_train_1_738,0,req_1138884,GPT-4
task_Server2_train_1_738,1,req_642184,GPT-4v
task_Server2_train_1_738,2,req_571423,ChatGPT
task_Server2_train_1_738,3,req_453524,GPT-4v
task_Server2_train_1_738,4,req_973640,ChatGPT
task_Server2_train_1_739,0,req_1296692,ChatGPT
task_Server2_train_1_739,1,req_198933,ChatGPT
task_Server2_train_1_739,2,req_909404,ChatGPT
task_Server2_train_1_739,3,req_835580,ChatGPT
task_Server2_train_1_739,4,req_772382,ChatGPT
task_Server2_train_1_740,0,req_465197,GPT-4
task_Server2_train_1_740,1,req_1359170,ChatGPT
task_Server2_train_1_740,2,req_688425,ChatGPT
task_Server2_train_1_740,3,req_348334,GPT-4v
task_Server2_train_1_740,4,req_1370438,GPT-4v
task_Server2_train_1_741,0,req_702726,GPT-4
task_Server2_train_1_741,1,req_1300697,GPT-4v
task_Server2_train_1_741,2,req_1225790,GPT-4v
task_Server2_train_1_741,3,req_226605,ChatGPT
task_Server2_train_1_741,4,req_674274,ChatGPT
task_Server2_train_1_742,0,req_1257079,ChatGPT
task_Server2_train_1_742,1,req_14582,ChatGPT
task_Server2_train_1_742,2,req_1411524,ChatGPT
task_Server2_train_1_742,3,req_916298,ChatGPT
task_Server2_train_1_742,4,req_221106,GPT-4v
task_Server2_train_1_743,0,req_1359556,ChatGPT
task_Server2_train_1_743,1,req_1096833,GPT-4
task_Server2_train_1_743,2,req_3632,ChatGPT
task_Server2_train_1_743,3,req_319553,ChatGPT
task_Server2_train_1_743,4,req_47350,GPT-4v
task_Server2_train_1_744,0,req_1331920,ChatGPT
task_Server2_train_1_744,1,req_524637,ChatGPT
task_Server2_train_1_744,2,req_185139,GPT-4v
task_Server2_train_1_744,3,req_307682,ChatGPT
task_Server2_train_1_744,4,req_1412302,ChatGPT
task_Server2_train_1_745,0,req_318688,ChatGPT
task_Server2_train_1_745,1,req_1318889,GPT-4
task_Server2_train_1_745,2,req_132325,ChatGPT
task_Server2_train_1_745,3,req_651041,GPT-4v
task_Server2_train_1_745,4,req_571260,GPT-4v
task_Server2_train_1_746,0,req_1077918,GPT-4
task_Server2_train_1_746,1,req_41100,ChatGPT
task_Server2_train_1_746,2,req_11345,GPT-4
task_Server2_train_1_746,3,req_781497,ChatGPT
task_Server2_train_1_746,4,req_881993,GPT-4v
task_Server2_train_1_747,0,req_1065040,GPT-4
task_Server2_train_1_747,1,req_452311,ChatGPT
task_Server2_train_1_747,2,req_546505,ChatGPT
task_Server2_train_1_747,3,req_409344,ChatGPT
task_Server2_train_1_747,4,req_460817,GPT-4v
task_Server2_train_1_748,0,req_506001,GPT-4
task_Server2_train_1_748,1,req_799501,GPT-4v
task_Server2_train_1_748,2,req_1274552,GPT-4v
task_Server2_train_1_748,3,req_524461,GPT-4v
task_Server2_train_1_748,4,req_238258,GPT-4v
task_Server2_train_1_749,0,req_1059713,ChatGPT
task_Server2_train_1_749,1,req_1161453,ChatGPT
task_Server2_train_1_749,2,req_1061860,ChatGPT
task_Server2_train_1_749,3,req_170939,ChatGPT
task_Server2_train_1_749,4,req_1110635,GPT-4v
task_Server2_train_1_750,0,req_1080494,GPT-4
task_Server2_train_1_750,1,req_98235,ChatGPT
task_Server2_train_1_750,2,req_1266596,ChatGPT
task_Server2_train_1_750,3,req_1105273,ChatGPT
task_Server2_train_1_750,4,req_62006,ChatGPT
